evaluations raw_y x0 x1
911 0.0005452886 2.099285 57.662712
912 0.0008673028 2.099292 57.664007
913 0.0002801866 2.099272 57.663342
914 0.0005320980 2.099298 57.663475
915 0.0004472552 2.099288 57.663666
916 0.0011422517 2.099299 57.661744
917 0.0009103369 2.099235 57.663769
918 0.0001866165 2.099279 57.663235
919 0.0013828825 2.099345 57.663041
920 0.0008916935 2.099304 57.663717
921 0.0014218804 2.099309 57.664166
922 0.0009278763 2.099260 57.662941
923 0.0020609280 2.099240 57.662269
924 0.0029867905 2.099074 57.666969
925 0.0004746640 2.099302 57.663291
926 0.0011875100 2.099230 57.665567
927 0.0002245646 2.099281 57.663607
928 0.0014422491 2.099274 57.665042
929 0.0004331539 2.099264 57.663405
930 0.0007222048 2.099291 57.663894
931 0.0021606511 2.099342 57.659793
932 0.0030582939 2.099146 57.664004
933 0.0005968772 2.099307 57.663289
934 0.0124482017 2.099286 57.650121
935 0.0001487771 2.099288 57.663361
936 0.0021822413 2.099286 57.665539
937 0.0007955347 2.099278 57.664267
938 0.0030888082 2.099169 57.663202
939 0.0015442244 2.099340 57.663371
940 0.0000429558 2.099286 57.663216
941 0.0004275203 2.099290 57.663600
942 0.0004371145 2.099266 57.663339
943 0.0002371755 2.099291 57.663356
944 0.0008010213 2.099307 57.663526
945 0.0003863989 2.099284 57.663715
946 0.0005611749 2.099317 57.662157
947 0.0007210898 2.099298 57.663707
948 0.0000767222 2.099280 57.663332
949 0.0013574591 2.099306 57.664164
950 0.0005259276 2.099296 57.663549
951 0.0016077039 2.099318 57.664112
952 0.0000562555 2.099281 57.663420
953 0.0007761336 2.099289 57.663981
954 0.0040152392 2.099144 57.662888
955 0.0005653008 2.099302 57.663408
956 0.0036118554 2.099332 57.665890
957 0.0001402208 2.099282 57.663484
958 0.0006030074 2.099277 57.662835
959 0.0000957913 2.099278 57.663370
960 0.0010566645 2.099260 57.662800
961 0.0030084906 2.099326 57.659177
962 0.0020290400 2.099215 57.663053
963 0.0011100956 2.099294 57.664229
964 0.0045728809 2.099288 57.658382
965 0.0000903877 2.099290 57.663208
966 0.0000965638 2.099286 57.663334
967 0.0017976067 2.099285 57.665179
968 0.0015816338 2.099226 57.663224
969 0.0002821970 2.099275 57.663258
970 0.0004733556 2.099286 57.662748
971 0.0004414521 2.099289 57.663641
972 0.0004311720 2.099281 57.662929
973 0.0002834111 2.099296 57.663267
974 0.0007181325 2.099261 57.663163
975 0.0004566118 2.099278 57.662978
976 0.0002864919 2.099284 57.662994
977 0.0004808127 2.099300 57.663369
978 0.0001115778 2.099286 57.663354
979 0.0002006502 2.099279 57.663617
980 0.0004149024 2.099279 57.662975
981 0.0002564611 2.099280 57.663667
982 0.0004424357 2.099295 57.663487
983 0.0014505715 2.099312 57.664091
984 0.0018035455 2.099224 57.663033
985 0.0003971585 2.099301 57.663237
986 0.0008936124 2.099253 57.663200
987 0.0001538956 2.099286 57.663101
988 0.0007330768 2.099295 57.662284
989 0.0000626563 2.099287 57.663274
990 0.0013364113 2.099267 57.662316
991 0.0008264918 2.099268 57.664519
992 0.0007758252 2.099333 57.662607
993 0.0009699617 2.099290 57.664164
994 0.0046984547 2.099290 57.668117
995 0.0001025100 2.099287 57.663136
996 0.0010978240 2.099286 57.662084
997 0.0005321388 2.099288 57.663760
998 0.0012717593 2.099334 57.663234
999 0.0011231590 2.099244 57.663194
1000 0.0001835181 2.099286 57.663053
1001 0.0001269467 2.099286 57.663129
1002 0.0002510559 2.099288 57.662949
1003 0.0001564748 2.099279 57.663277
1004 0.0009421279 2.099254 57.663110
1005 0.0002798894 2.099276 57.663218
1006 0.0002016753 2.099268 57.663642
1007 0.0005083113 2.099271 57.663109
1008 0.0000752187 2.099288 57.663254
1009 0.0004683999 2.099273 57.663081
1010 0.0000581773 2.099284 57.663247
1011 0.0004113441 2.099267 57.663353
1012 0.0001862816 2.099293 57.663242
1013 0.0002698763 2.099296 57.663225
1014 0.0008991180 2.099318 57.663294
1015 0.0002061656 2.099282 57.663136
1016 0.0020341748 2.099255 57.661882
1017 0.0000752875 2.099287 57.663303
1018 0.0007762436 2.099295 57.663845
1019 0.0001079755 2.099291 57.663177
1020 0.0005774432 2.099283 57.663930
evaluations raw_y x0 x1
1 20.1420432666 1.225867 134.709773
2 16.0907383388 1.453873 103.112046
3 6.7792286320 1.655285 65.597116
4 22.6807666357 1.817425 94.898136
5 30.5164712324 1.464595 142.198362
6 3.8438189647 2.066601 54.049385
7 44.1906693409 2.399228 102.140058
8 2.1414891384 2.044477 56.710682
9 45.1745532048 1.985336 133.481507
10 6.0621570082 1.799123 58.834198
11 10.9882299996 2.018237 71.460414
12 23.5981832859 2.751804 62.172129
13 48.0463506263 2.446662 108.550711
14 47.8354572541 2.066133 141.441528
15 50.0723438594 2.314592 144.639255
16 23.5298068035 1.450655 122.494058
17 50.3896532621 2.782068 140.025791
18 9.5485712267 1.782694 51.037726
19 21.6620596104 2.922986 55.671984
20 11.7494774136 1.618356 86.378226
21 51.0653974510 2.397198 125.746103
22 26.5573905207 2.694947 67.231943
23 31.1648353328 2.588553 76.157484
24 50.3890216381 2.761545 140.396040
25 13.3635835989 1.634067 88.776173
26 9.6086841514 1.745659 52.041668
27 47.7623172540 2.069426 139.841219
28 44.7682753753 1.873896 146.372898
29 40.7659418004 2.835035 81.543919
30 17.4649406398 1.146984 116.469303
31 14.2351483426 1.236744 89.073948
32 27.5159158217 1.871369 99.722541
33 3.3163506809 1.857634 63.039647
34 18.7834705424 1.873520 86.513745
35 33.7562331713 1.734476 121.509253
36 2.5337228481 2.052467 56.008865
37 43.4160740404 2.398717 100.672075
38 2.1402805166 2.044530 56.710687
39 33.8073468793 2.015311 102.411758
40 6.6687116076 1.801723 57.350409
41 1.4081612400 2.033573 60.448417
42 6.3614942980 2.326302 57.419332
43 28.7864062749 2.282816 83.230767
44 39.6433680281 2.065103 110.672760
45 41.8991352016 2.227250 106.084926
46 21.0407439423 1.498263 112.080365
47 31.4810982251 2.412123 82.224808
48 5.7817864985 1.922550 54.950650
49 19.4846488627 2.823429 55.893309
50 5.9354265653 1.678066 68.366839
51 18.1710017617 2.171930 74.073673
52 12.6155816085 2.396917 61.056461
53 8.6513226428 2.245914 61.894096
54 37.7738679242 2.335174 93.859460
55 4.6679520650 1.761602 65.931381
56 3.7249288261 1.990046 56.172493
57 5.3669451890 2.061336 64.173891
58 32.1505995706 1.986183 101.150853
59 16.1993223353 2.221670 70.152371
60 24.5700535326 1.872667 94.961312
61 8.4620366107 1.565278 66.207419
62 20.0863564372 1.788945 92.354107
63 1.8704345769 1.966877 60.161704
64 8.8643612309 2.032241 68.700026
65 24.6820622772 1.997902 89.156737
66 0.9328181687 2.032724 59.639647
67 25.1332962522 2.270670 78.928064
68 0.8062125968 2.037587 59.236414
69 4.3638452423 2.034652 54.115779
70 1.7031205748 1.976681 60.061406
71 3.4257655715 2.040896 55.190848
72 5.1084965049 1.884844 57.364520
73 7.3700908909 2.074240 65.849907
74 4.6208796285 2.057239 53.256838
75 10.9614315146 2.068542 69.761755
76 15.4182593436 1.785678 85.592282
77 5.5212599169 2.171841 50.000000
78 2.7626035429 2.074492 61.139871
79 17.6221579596 2.682967 57.715287
80 6.4311305630 1.770241 59.275023
81 8.0651009672 1.957538 50.000000
82 0.2948618784 2.083036 57.834037
83 5.0854706532 1.972513 54.665437
84 1.3237609196 1.998180 60.108648
85 7.4740406309 1.940827 51.483338
86 5.0415337581 2.139442 61.628868
87 7.0685006779 2.043709 50.000000
88 1.8921581906 2.041333 60.933049
89 2.9419385599 1.906181 64.247281
90 21.4198654058 2.264224 74.585968
91 1.8384287272 2.170194 54.417128
92 13.4042057122 1.543767 92.573481
93 0.6695417087 2.062393 58.048066
94 2.9505647486 2.128312 53.830000
95 5.9915106243 2.132842 50.000000
96 2.6243822452 2.061125 61.322974
97 6.2098566294 2.045283 51.287705
98 0.7638936587 2.040725 59.143747
99 7.0504941048 2.045224 50.000000
100 3.4831755211 2.113912 60.823894
101 1.4623113150 2.067552 56.886823
102 7.0382813260 1.770947 57.757854
103 6.5061000835 1.978193 52.285034
104 6.8493772517 2.062064 50.000000
105 7.6246175903 1.996228 50.000000
106 2.6048864506 1.984257 57.987944
107 7.4614322182 2.010309 50.000000
108 4.6889656235 2.151966 60.928262
109 0.4833871621 2.074569 58.628159
110 6.0627339589 1.801285 58.737554
111 8.4041201390 1.927039 50.000000
112 4.6984126066 1.936378 56.328391
113 6.7536071286 1.916086 53.425690
114 8.8084123204 1.889827 50.000000
115 11.1473568658 2.046834 70.681331
116 3.6137758857 1.990287 56.323699
117 6.6680256004 2.077137 50.000000
118 6.3092019176 2.106734 50.000000
119 3.0752505481 1.902913 60.617021
120 17.7908824413 1.100000 96.455557
121 3.3507409730 2.364256 51.512312
122 8.3576028229 1.621961 78.933672
123 0.3542576952 2.116386 56.980164
124 6.0178766994 2.130673 50.000000
125 5.4457530895 2.178209 50.000000
126 0.8027916643 2.052772 58.213578
127 8.1349505658 1.951306 50.000000
128 0.8617329211 2.079565 59.007958
129 6.9772505878 2.051373 50.000000
130 1.1830519354 2.043584 57.981938
131 3.2503289905 2.036563 62.582772
132 4.5799352111 1.905147 57.582432
133 6.6821482064 2.010581 51.278778
134 6.8315328995 2.063552 50.000000
135 7.6319309761 1.995594 50.000000
136 5.7055261366 2.156456 50.000000
137 6.6143886226 2.081577 50.000000
138 2.2731414602 2.098477 60.026916
139 6.2391704552 1.802255 58.295204
140 5.1020986770 1.776443 62.503531
141 6.3530412378 2.007220 51.871228
142 2.3230114731 2.184237 57.651835
143 5.4666517057 1.904366 56.055706
144 7.5840303265 1.999743 50.000000
145 5.9703105574 1.958592 67.597703
146 5.5851360726 1.950984 54.468674
147 6.1991140962 2.072336 50.775974
148 5.9256931518 2.118536 50.328735
149 3.2771899792 1.927530 59.038144
150 18.5474916421 1.100000 122.535418
151 2.1363707601 2.129823 54.719600
152 4.7768321144 1.921375 66.977075
153 0.6628529947 2.137412 57.214406
154 4.3725190523 2.113499 52.426526
155 5.2995946416 2.190677 50.000000
156 1.9569719419 2.050138 56.778809
157 6.9625849145 2.052602 50.000000
158 0.6062694257 2.053844 58.605436
159 1.8210921029 2.072401 60.203064
160 2.0757365836 2.048749 56.671611
161 3.6407720877 2.041021 62.900684
162 0.8600520760 2.129780 57.715640
163 5.3805996888 2.063105 52.109259
164 2.2327237425 2.073420 55.835424
165 5.0096540297 2.066500 52.542255
166 0.7429468064 2.157254 56.373888
167 2.8990432188 2.146302 53.561352
168 0.6297884519 2.073899 58.832254
169 4.3620572511 1.897054 58.275194
170 3.7475702128 2.037726 63.097603
171 2.1217303975 2.067222 56.121194
172 4.1698419792 2.216825 58.546810
173 0.9880592527 2.064195 57.555102
174 2.7351103954 2.119000 59.942487
175 4.1287930003 1.829310 62.074908
176 1.3795499558 2.094668 56.288969
177 10.5455822933 2.063860 69.474485
178 6.7345343763 2.088243 64.787892
179 3.8156129290 2.001827 64.019754
180 23.3356717589 1.385287 128.795736
181 2.4680589530 2.009179 57.347330
182 3.2329360637 2.164097 52.879060
183 0.2812118737 2.087825 57.685135
184 1.5589990642 2.096125 56.057189
185 1.8210713656 2.151610 54.698182
186 0.7459469509 2.055307 58.205746
187 1.8316870454 2.093948 55.804048
188 0.7022834914 2.063029 57.974713
189 4.4168916133 2.082758 62.611361
190 0.6587485252 2.052189 58.534869
191 1.0413969768 2.043025 58.213567
192 2.5596972742 2.188141 57.783122
193 1.6441106676 2.103934 55.788174
194 0.9175599778 2.081907 59.021379
195 1.4244505273 2.105582 55.993195
196 3.9925927397 2.149679 60.320112
197 0.7917434732 2.147599 57.021141
198 0.4407853946 2.068245 58.215907
199 1.0461288660 2.107665 58.538561
200 8.2305808810 2.196773 62.979641
201 1.4611716348 2.098322 59.203968
202 0.9198376525 2.069383 57.479157
203 1.6949419205 2.141023 58.280044
204 5.9183335144 2.113605 63.231539
205 4.7651250638 1.851979 59.344883
206 1.6623551184 2.157322 57.761698
207 7.4664272937 2.061962 66.318338
208 2.8411797874 2.044143 61.956131
209 4.3536644149 2.064837 63.033959
210 11.1820281753 1.910313 75.275956
211 1.6643618201 2.068135 56.634070
212 4.9509996479 2.221628 50.000000
213 0.6788971320 2.066323 57.889261
214 0.4476707122 2.087230 58.393782
215 0.2899008151 2.077522 58.253030
216 0.3296258141 2.074257 58.323904
217 1.1563963488 2.109247 58.610260
218 0.8033911197 2.061904 57.871365
219 2.2182605313 2.078144 60.484227
220 0.8001201625 2.087883 58.766177
221 2.6334088160 2.051129 55.921578
222 1.2606696576 2.146737 57.643254
223 1.7180027897 2.111898 59.112867
224 1.9707118999 2.090709 59.917404
225 0.5103087027 2.122285 57.541788
226 1.8200198204 2.102797 55.618643
227 1.2606778651 2.093836 59.109122
228 0.8184025033 2.073208 57.485992
229 3.1196921561 2.180593 58.576665
230 1.2427166810 2.130861 58.100155
231 2.0755803612 2.106388 59.620284
232 1.8987104655 2.024732 57.628232
233 1.6828439029 2.152326 57.934601
234 1.6789153021 1.973687 60.422675
235 4.3765461848 1.908644 57.813198
236 1.6073914536 2.046862 57.310952
237 3.4453445306 2.084117 54.151899
238 0.6370986847 2.065490 58.953256
239 4.5083227638 2.085304 62.633546
240 5.0222817753 2.215109 50.000000
241 0.6769536791 2.105611 56.801730
242 2.8634338278 2.086965 54.781323
243 0.3905789820 2.078030 57.878875
244 1.1982281092 2.083707 59.282933
245 0.8108320316 2.047075 59.385688
246 0.1338063586 2.092839 57.707498
247 1.7547054108 2.113952 59.095196
248 0.6336410527 2.060390 58.188400
249 0.6534201428 2.077488 58.805127
250 0.2999504346 2.094414 58.088947
251 2.0146973553 2.080968 55.903196
252 0.1409935718 2.093913 57.662747
253 0.9361543960 2.087783 56.945661
254 0.3007914905 2.081468 58.285226
255 0.8759359310 2.112529 58.232324
256 2.4882444772 2.132755 54.270620
257 0.3927241806 2.070645 58.212026
258 0.7717901697 2.074027 57.517446
259 0.7881979207 2.124304 57.801767
260 2.6019528738 2.063203 55.651561
261 1.0458266921 2.094088 58.880449
262 0.3575519042 2.076943 57.976059
263 2.1788311523 2.026195 57.204401
264 2.1769299608 1.983775 58.688937
265 0.8027325109 2.068518 57.651415
266 2.0244959391 2.049079 56.725528
267 6.3880561170 2.094538 50.099773
268 0.5560413951 2.091338 57.271310
269 4.3352555847 2.074573 62.751999
270 4.2379688419 2.304528 50.000000
271 0.2761666140 2.118447 57.089830
272 0.8918869253 2.033172 59.010855
273 0.4624248903 2.087381 57.484485
274 1.1443548547 2.090819 59.061128
275 0.4424907079 2.072007 58.588827
276 0.1737761966 2.100665 57.447892
277 0.3178517686 2.103251 57.896173
278 0.6397742383 2.080356 58.740058
279 0.1064617581 2.091030 57.858829
280 0.1601893048 2.095876 57.582407
281 1.3283462517 2.098337 59.067338
282 0.7293863953 2.070725 57.673474
283 1.6096846965 2.079766 56.394881
284 0.9240435255 2.079531 57.179522
285 0.0746697293 2.104989 57.542232
286 1.9070156615 2.145094 54.704905
287 1.0188671684 2.067487 57.416116
288 0.3416046534 2.074476 58.374637
289 1.7230246996 2.031971 57.630293
290 0.8787675551 2.136977 56.042168
291 0.5025005958 2.087997 57.421544
292 0.4081016720 2.111378 57.764701
293 2.0984220126 2.029843 57.198125
294 0.5774775814 2.059324 58.352277
295 1.2670339855 2.147278 57.633585
296 0.8816251548 2.082490 57.146482
297 0.4501386582 2.092906 57.345706
298 0.7884828642 2.103351 56.731324
299 3.5275680365 1.984517 64.040732
300 5.2683229654 2.193375 50.000000
301 0.1875743593 2.111473 57.479874
302 1.5567994195 2.050716 60.357954
303 0.0831746400 2.099107 57.579831
304 0.1507055423 2.092103 57.955698
305 0.3283507011 2.118333 57.435289
306 0.3329055018 2.097253 57.360385
307 0.6003952426 2.099582 57.018785
308 0.5861462856 2.098464 58.296979
309 0.3992788379 2.103938 57.135784
310 0.2920387674 2.099009 57.360985
311 0.8154370323 2.039609 58.835727
312 0.3106490699 2.113688 57.577120
313 1.2258521315 2.088527 56.606484
314 0.6241372120 2.103703 58.205069
315 0.3299961418 2.101853 57.255153
316 0.9360295321 2.147190 55.849189
317 0.4093549996 2.093521 57.373921
318 0.8282516307 2.092811 58.684011
319 0.1676540202 2.092816 57.665107
320 1.5480128427 2.156680 57.656036
321 0.8561151672 2.092077 56.924737
322 0.1264085651 2.104110 57.662569
323 0.5609511644 2.117219 57.761184
324 0.4627478565 2.109289 57.884966
325 0.5433482312 2.123535 57.541502
326 0.0628933482 2.099674 57.587845
327 2.7287528558 2.095978 60.552915
328 0.5760580345 2.104860 56.926276
329 0.9874024398 2.023696 59.427802
330 4.3371491553 2.277201 50.106002
331 0.0904359014 2.100616 57.724598
332 1.3864061055 2.072686 59.728654
333 0.0937132491 2.104099 57.621387
334 0.4575939135 2.095491 57.270911
335 0.8683936185 2.119311 58.035047
336 0.1649065889 2.093673 57.951399
337 0.2766641593 2.098291 57.977723
338 0.1646083424 2.107136 57.610643
339 0.0452619319 2.101298 57.577646
340 0.0937972741 2.098489 57.584014
341 1.6042806206 2.027439 57.948044
342 0.1098201187 2.105706 57.585162
343 0.0670936047 2.095057 57.802904
344 0.6612714757 2.084081 58.694869
345 0.1612862797 2.101857 57.435676
346 0.2694335000 2.113520 57.129167
347 0.6790649791 2.090362 58.582453
348 0.6947540635 2.102231 58.316061
349 0.6422845087 2.123696 57.654844
350 0.6556769722 2.105319 58.195864
351 0.4722233440 2.096455 57.231114
352 0.0585255362 2.098685 57.616500
353 1.5262543437 2.146918 57.928885
354 0.4382780758 2.122085 57.455067
355 0.3914565215 2.087982 57.548491
356 0.2900565379 2.106747 57.769492
357 2.8472025873 2.097168 60.641062
358 0.6956577021 2.087594 57.216887
359 1.1028471917 2.094367 56.599533
360 3.2585099490 2.227410 57.319975
361 0.0668364505 2.096500 57.787469
362 0.8468497226 2.039900 58.723602
363 0.1116543325 2.098131 57.574176
364 0.4942396057 2.095143 57.240224
365 0.7056368475 2.104235 58.276012
366 0.0530237585 2.097731 57.751681
367 0.5593396199 2.101094 58.204120
368 0.2011213968 2.106459 57.308560
369 0.1120093931 2.100221 57.757855
370 0.0178865049 2.099737 57.670181
371 0.9536466937 2.053321 57.963056
372 0.0734077186 2.099295 57.585610
373 0.5723229496 2.104453 58.131632
374 0.5568765797 2.082110 58.611753
375 0.1233000927 2.105404 57.615691
376 0.1962735786 2.088223 57.786495
377 0.4303091922 2.079071 58.499163
378 0.4849763060 2.072617 57.940930
379 0.7268379654 2.128454 57.603508
380 0.2120050884 2.083004 58.022291
381 0.0618275401 2.099573 57.591296
382 0.0964204105 2.097926 57.595876
383 1.0781818920 2.139807 57.652437
384 0.2867560879 2.119772 57.295496
385 0.3855139487 2.087196 57.578865
386 0.1086288114 2.104690 57.620879
387 1.0565322062 2.097676 56.571712
388 0.2452590006 2.086796 57.767642
389 0.2353920497 2.107074 57.257555
390 2.2404510123 2.084199 60.357505
391 0.0524256632 2.095859 57.715543
392 2.0951590844 2.026842 57.295474
393 0.0923712073 2.097067 57.623939
394 0.2949142743 2.096353 58.041480
395 0.3921043555 2.069013 58.369097
396 0.0688674494 2.099397 57.587972
397 0.1256632371 2.097569 57.834658
398 0.0892277578 2.102879 57.499673
399 0.0095733290 2.100025 57.646439
400 0.0628630431 2.100243 57.705065
401 0.5562228537 2.063568 58.192850
402 0.1156529881 2.097197 57.594725
403 0.0754162277 2.097275 57.785520
404 0.3522370784 2.085476 57.672402
